genome	tool	rank	metric	value	novelty_category	taxonomy	kingdom	novelty_category_novel	tool2
GCA_020073495.1_genomic	metabuli	class	Bray-Curtis distance	0.334911457577488	family	d__Bacteria;p__Acidobacteriota;c__Terriglobia;o__Terriglobales;f__JAIQFD01;g__JAIQFD01;s__JAIQFD01 sp020073495	novel Bacteria	novel family	Metabuli
GCA_020073495.1_genomic	metabuli	order	Bray-Curtis distance	0.339928480383669	family	d__Bacteria;p__Acidobacteriota;c__Terriglobia;o__Terriglobales;f__JAIQFD01;g__JAIQFD01;s__JAIQFD01 sp020073495	novel Bacteria	novel family	Metabuli
GCA_020073495.1_genomic	metabuli	family	Bray-Curtis distance	0.482715888338117	family	d__Bacteria;p__Acidobacteriota;c__Terriglobia;o__Terriglobales;f__JAIQFD01;g__JAIQFD01;s__JAIQFD01 sp020073495	novel Bacteria	novel family	Metabuli
GCA_020073495.1_genomic	metabuli	genus	Bray-Curtis distance	0.546522485617037	family	d__Bacteria;p__Acidobacteriota;c__Terriglobia;o__Terriglobales;f__JAIQFD01;g__JAIQFD01;s__JAIQFD01 sp020073495	novel Bacteria	novel family	Metabuli
GCA_020073495.1_genomic	metabuli	species	Bray-Curtis distance	1	family	d__Bacteria;p__Acidobacteriota;c__Terriglobia;o__Terriglobales;f__JAIQFD01;g__JAIQFD01;s__JAIQFD01 sp020073495	novel Bacteria	novel family	Metabuli
GCA_020161365.1_genomic	singlem	kingdom	Bray-Curtis distance	0.0224770642201835	species	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Caulobacter;s__Caulobacter sp020161365	novel Bacteria	novel species	SingleM
GCA_020161365.1_genomic	singlem	phylum	Bray-Curtis distance	0.02513258012451	species	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Caulobacter;s__Caulobacter sp020161365	novel Bacteria	novel species	SingleM
GCA_020161365.1_genomic	singlem	class	Bray-Curtis distance	0.02513258012451	species	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Caulobacter;s__Caulobacter sp020161365	novel Bacteria	novel species	SingleM
GCA_020161365.1_genomic	singlem	order	Bray-Curtis distance	0.0265527591780189	species	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Caulobacter;s__Caulobacter sp020161365	novel Bacteria	novel species	SingleM
GCA_020161365.1_genomic	singlem	family	Bray-Curtis distance	0.0265527591780189	species	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Caulobacter;s__Caulobacter sp020161365	novel Bacteria	novel species	SingleM
GCA_020161365.1_genomic	singlem	genus	Bray-Curtis distance	0.0254276467868701	species	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Caulobacter;s__Caulobacter sp020161365	novel Bacteria	novel species	SingleM
GCA_020161365.1_genomic	singlem	species	Bray-Curtis distance	0.476716274603937	species	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Caulobacter;s__Caulobacter sp020161365	novel Bacteria	novel species	SingleM
GCA_020161365.1_genomic	metaphlan	kingdom	Bray-Curtis distance	0.3379312	species	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Caulobacter;s__Caulobacter sp020161365	novel Bacteria	novel species	MetaPhlAn
GCA_020161365.1_genomic	metaphlan	phylum	Bray-Curtis distance	0.3379312	species	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Caulobacter;s__Caulobacter sp020161365	novel Bacteria	novel species	MetaPhlAn
GCA_020161365.1_genomic	metaphlan	class	Bray-Curtis distance	0.3379312	species	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Caulobacter;s__Caulobacter sp020161365	novel Bacteria	novel species	MetaPhlAn
GCA_020161365.1_genomic	metaphlan	order	Bray-Curtis distance	0.3379312	species	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Caulobacter;s__Caulobacter sp020161365	novel Bacteria	novel species	MetaPhlAn
GCA_020161365.1_genomic	metaphlan	family	Bray-Curtis distance	0.3379312	species	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Caulobacter;s__Caulobacter sp020161365	novel Bacteria	novel species	MetaPhlAn
GCA_020161365.1_genomic	metaphlan	genus	Bray-Curtis distance	0.3379312	species	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Caulobacter;s__Caulobacter sp020161365	novel Bacteria	novel species	MetaPhlAn
GCA_020161365.1_genomic	metaphlan	species	Bray-Curtis distance	0.5	species	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Caulobacter;s__Caulobacter sp020161365	novel Bacteria	novel species	MetaPhlAn
GCA_020161365.1_genomic	motus	kingdom	Bray-Curtis distance	0.168723065101619	species	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Caulobacter;s__Caulobacter sp020161365	novel Bacteria	novel species	
GCA_020161365.1_genomic	motus	phylum	Bray-Curtis distance	1	species	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Caulobacter;s__Caulobacter sp020161365	novel Bacteria	novel species	
GCA_020161365.1_genomic	motus	class	Bray-Curtis distance	1	species	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Caulobacter;s__Caulobacter sp020161365	novel Bacteria	novel species	
GCA_020161365.1_genomic	motus	order	Bray-Curtis distance	1	species	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Caulobacter;s__Caulobacter sp020161365	novel Bacteria	novel species	
GCA_020161365.1_genomic	motus	family	Bray-Curtis distance	1	species	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Caulobacter;s__Caulobacter sp020161365	novel Bacteria	novel species	
GCA_020161365.1_genomic	motus	genus	Bray-Curtis distance	1	species	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Caulobacter;s__Caulobacter sp020161365	novel Bacteria	novel species	
GCA_020161365.1_genomic	motus	species	Bray-Curtis distance	1	species	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Caulobacter;s__Caulobacter sp020161365	novel Bacteria	novel species	
GCA_020161365.1_genomic	kraken	kingdom	Bray-Curtis distance	0.0134081130658517	species	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Caulobacter;s__Caulobacter sp020161365	novel Bacteria	novel species	Kraken2+Bracken
GCA_020161365.1_genomic	kraken	phylum	Bray-Curtis distance	0.0195532108319059	species	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Caulobacter;s__Caulobacter sp020161365	novel Bacteria	novel species	Kraken2+Bracken
GCA_020161365.1_genomic	kraken	class	Bray-Curtis distance	0.0229034566177011	species	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Caulobacter;s__Caulobacter sp020161365	novel Bacteria	novel species	Kraken2+Bracken
GCA_020161365.1_genomic	kraken	order	Bray-Curtis distance	0.0293535533691523	species	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Caulobacter;s__Caulobacter sp020161365	novel Bacteria	novel species	Kraken2+Bracken
GCA_020161365.1_genomic	kraken	family	Bray-Curtis distance	0.0289189806352708	species	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Caulobacter;s__Caulobacter sp020161365	novel Bacteria	novel species	Kraken2+Bracken
GCA_020161365.1_genomic	kraken	genus	Bray-Curtis distance	0.0423989610450727	species	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Caulobacter;s__Caulobacter sp020161365	novel Bacteria	novel species	Kraken2+Bracken
GCA_020161365.1_genomic	kraken	species	Bray-Curtis distance	0.49929058823644	species	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Caulobacter;s__Caulobacter sp020161365	novel Bacteria	novel species	Kraken2+Bracken
GCA_020161365.1_genomic	sourmash	kingdom	Bray-Curtis distance	0.279334500875657	species	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Caulobacter;s__Caulobacter sp020161365	novel Bacteria	novel species	sourmash
GCA_020161365.1_genomic	sourmash	phylum	Bray-Curtis distance	0.279334500875657	species	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Caulobacter;s__Caulobacter sp020161365	novel Bacteria	novel species	sourmash
GCA_020161365.1_genomic	sourmash	class	Bray-Curtis distance	0.279334500875657	species	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Caulobacter;s__Caulobacter sp020161365	novel Bacteria	novel species	sourmash
GCA_020161365.1_genomic	sourmash	order	Bray-Curtis distance	0.279334500875657	species	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Caulobacter;s__Caulobacter sp020161365	novel Bacteria	novel species	sourmash
GCA_020161365.1_genomic	sourmash	family	Bray-Curtis distance	0.279334500875657	species	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Caulobacter;s__Caulobacter sp020161365	novel Bacteria	novel species	sourmash
GCA_020161365.1_genomic	sourmash	genus	Bray-Curtis distance	0.295096322241681	species	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Caulobacter;s__Caulobacter sp020161365	novel Bacteria	novel species	sourmash
GCA_020161365.1_genomic	sourmash	species	Bray-Curtis distance	0.5	species	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Caulobacter;s__Caulobacter sp020161365	novel Bacteria	novel species	sourmash
GCA_020161365.1_genomic	kaiju	kingdom	Bray-Curtis distance	0.0200733842435741	species	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Caulobacter;s__Caulobacter sp020161365	novel Bacteria	novel species	
GCA_020161365.1_genomic	kaiju	phylum	Bray-Curtis distance	1	species	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Caulobacter;s__Caulobacter sp020161365	novel Bacteria	novel species	
GCA_020161365.1_genomic	kaiju	class	Bray-Curtis distance	1	species	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Caulobacter;s__Caulobacter sp020161365	novel Bacteria	novel species	
GCA_020161365.1_genomic	kaiju	order	Bray-Curtis distance	1	species	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Caulobacter;s__Caulobacter sp020161365	novel Bacteria	novel species	
GCA_020161365.1_genomic	kaiju	family	Bray-Curtis distance	1	species	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Caulobacter;s__Caulobacter sp020161365	novel Bacteria	novel species	
GCA_020161365.1_genomic	kaiju	genus	Bray-Curtis distance	1	species	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Caulobacter;s__Caulobacter sp020161365	novel Bacteria	novel species	
GCA_020161365.1_genomic	kaiju	species	Bray-Curtis distance	1	species	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Caulobacter;s__Caulobacter sp020161365	novel Bacteria	novel species	
GCA_020161365.1_genomic	map2b	kingdom	Bray-Curtis distance	0.333126427098805	species	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Caulobacter;s__Caulobacter sp020161365	novel Bacteria	novel species	
GCA_020161365.1_genomic	map2b	phylum	Bray-Curtis distance	0.333126427098805	species	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Caulobacter;s__Caulobacter sp020161365	novel Bacteria	novel species	
GCA_020161365.1_genomic	map2b	class	Bray-Curtis distance	0.333126427098805	species	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Caulobacter;s__Caulobacter sp020161365	novel Bacteria	novel species	
GCA_020161365.1_genomic	map2b	order	Bray-Curtis distance	0.333126427098805	species	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Caulobacter;s__Caulobacter sp020161365	novel Bacteria	novel species	
GCA_020161365.1_genomic	map2b	family	Bray-Curtis distance	0.333126427098805	species	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Caulobacter;s__Caulobacter sp020161365	novel Bacteria	novel species	
GCA_020161365.1_genomic	map2b	genus	Bray-Curtis distance	0.333126427098805	species	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Caulobacter;s__Caulobacter sp020161365	novel Bacteria	novel species	
GCA_020161365.1_genomic	map2b	species	Bray-Curtis distance	1	species	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Caulobacter;s__Caulobacter sp020161365	novel Bacteria	novel species	
GCA_020161365.1_genomic	metabuli	kingdom	Bray-Curtis distance	0.0150304201877975	species	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Caulobacter;s__Caulobacter sp020161365	novel Bacteria	novel species	Metabuli
GCA_020161365.1_genomic	metabuli	phylum	Bray-Curtis distance	0.0238868483861337	species	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Caulobacter;s__Caulobacter sp020161365	novel Bacteria	novel species	Metabuli
GCA_020161365.1_genomic	metabuli	class	Bray-Curtis distance	0.0312991241019484	species	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Caulobacter;s__Caulobacter sp020161365	novel Bacteria	novel species	Metabuli
GCA_020161365.1_genomic	metabuli	order	Bray-Curtis distance	0.0474674814942064	species	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Caulobacter;s__Caulobacter sp020161365	novel Bacteria	novel species	Metabuli
GCA_020161365.1_genomic	metabuli	family	Bray-Curtis distance	0.0477399089932534	species	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Caulobacter;s__Caulobacter sp020161365	novel Bacteria	novel species	Metabuli
GCA_020161365.1_genomic	metabuli	genus	Bray-Curtis distance	0.0624274657360179	species	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Caulobacter;s__Caulobacter sp020161365	novel Bacteria	novel species	Metabuli
GCA_020161365.1_genomic	metabuli	species	Bray-Curtis distance	0.477325231084863	species	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Caulobacter;s__Caulobacter sp020161365	novel Bacteria	novel species	Metabuli
GCA_020249145.1_genomic	singlem	kingdom	Bray-Curtis distance	0.00247279920870422	species	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Roseomonas_B;s__Roseomonas_B sp020249145	novel Bacteria	novel species	SingleM
GCA_020249145.1_genomic	singlem	phylum	Bray-Curtis distance	0.00898203592814375	species	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Roseomonas_B;s__Roseomonas_B sp020249145	novel Bacteria	novel species	SingleM
GCA_020249145.1_genomic	singlem	class	Bray-Curtis distance	0.00898203592814375	species	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Roseomonas_B;s__Roseomonas_B sp020249145	novel Bacteria	novel species	SingleM
GCA_020249145.1_genomic	singlem	order	Bray-Curtis distance	0.0104947526236882	species	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Roseomonas_B;s__Roseomonas_B sp020249145	novel Bacteria	novel species	SingleM
GCA_020249145.1_genomic	singlem	family	Bray-Curtis distance	0.0104947526236882	species	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Roseomonas_B;s__Roseomonas_B sp020249145	novel Bacteria	novel species	SingleM
GCA_020249145.1_genomic	singlem	genus	Bray-Curtis distance	0.0137879167711207	species	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Roseomonas_B;s__Roseomonas_B sp020249145	novel Bacteria	novel species	SingleM
GCA_020249145.1_genomic	singlem	species	Bray-Curtis distance	0.34486198869305	species	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Roseomonas_B;s__Roseomonas_B sp020249145	novel Bacteria	novel species	SingleM
GCA_020249145.1_genomic	metaphlan	kingdom	Bray-Curtis distance	0.5	species	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Roseomonas_B;s__Roseomonas_B sp020249145	novel Bacteria	novel species	MetaPhlAn
GCA_020249145.1_genomic	metaphlan	phylum	Bray-Curtis distance	0.5	species	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Roseomonas_B;s__Roseomonas_B sp020249145	novel Bacteria	novel species	MetaPhlAn
GCA_020249145.1_genomic	metaphlan	class	Bray-Curtis distance	0.5	species	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Roseomonas_B;s__Roseomonas_B sp020249145	novel Bacteria	novel species	MetaPhlAn
GCA_020249145.1_genomic	metaphlan	order	Bray-Curtis distance	0.5	species	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Roseomonas_B;s__Roseomonas_B sp020249145	novel Bacteria	novel species	MetaPhlAn
GCA_020249145.1_genomic	metaphlan	family	Bray-Curtis distance	0.5	species	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Roseomonas_B;s__Roseomonas_B sp020249145	novel Bacteria	novel species	MetaPhlAn
GCA_020249145.1_genomic	metaphlan	genus	Bray-Curtis distance	0.5	species	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Roseomonas_B;s__Roseomonas_B sp020249145	novel Bacteria	novel species	MetaPhlAn
GCA_020249145.1_genomic	metaphlan	species	Bray-Curtis distance	0.5	species	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Roseomonas_B;s__Roseomonas_B sp020249145	novel Bacteria	novel species	MetaPhlAn
GCA_020249145.1_genomic	motus	kingdom	Bray-Curtis distance	0.482447230657946	species	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Roseomonas_B;s__Roseomonas_B sp020249145	novel Bacteria	novel species	
GCA_020249145.1_genomic	motus	phylum	Bray-Curtis distance	1	species	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Roseomonas_B;s__Roseomonas_B sp020249145	novel Bacteria	novel species	
GCA_020249145.1_genomic	motus	class	Bray-Curtis distance	1	species	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Roseomonas_B;s__Roseomonas_B sp020249145	novel Bacteria	novel species	
GCA_020249145.1_genomic	motus	order	Bray-Curtis distance	1	species	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Roseomonas_B;s__Roseomonas_B sp020249145	novel Bacteria	novel species	
GCA_020249145.1_genomic	motus	family	Bray-Curtis distance	1	species	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Roseomonas_B;s__Roseomonas_B sp020249145	novel Bacteria	novel species	
GCA_020249145.1_genomic	motus	genus	Bray-Curtis distance	1	species	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Roseomonas_B;s__Roseomonas_B sp020249145	novel Bacteria	novel species	
GCA_020249145.1_genomic	motus	species	Bray-Curtis distance	1	species	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Roseomonas_B;s__Roseomonas_B sp020249145	novel Bacteria	novel species	
GCA_020249145.1_genomic	kraken	kingdom	Bray-Curtis distance	0.0390863092252886	species	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Roseomonas_B;s__Roseomonas_B sp020249145	novel Bacteria	novel species	Kraken2+Bracken
GCA_020249145.1_genomic	kraken	phylum	Bray-Curtis distance	0.0514873389720681	species	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Roseomonas_B;s__Roseomonas_B sp020249145	novel Bacteria	novel species	Kraken2+Bracken
GCA_020249145.1_genomic	kraken	class	Bray-Curtis distance	0.0635094846995237	species	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Roseomonas_B;s__Roseomonas_B sp020249145	novel Bacteria	novel species	Kraken2+Bracken
